Source_Company,Source_Product_Line,Source_Paint_Name,Source_Paint_ID,Equivalent_Company,Equivalent_Product_Line,Equivalent_Paint_Name,Equivalent_Paint_ID,Match_Type,Similarity_Percent,Confidence,Source,Notes,Hex
Games Workshop,Citadel,Citadel,,Vallejo,Game Color,Skull White,,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,FFFFFF
Games Workshop,Citadel,Yriel Yellow,,Coat D'arms,,,159,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,FFCE00
Games Workshop,Citadel,Yriel Yellow,,Army Painter,,Sol Yellow,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,FFCE00
Games Workshop,Citadel,Yriel Yellow,,Scale75,,Matt,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,FFCE00
Games Workshop,Citadel,Yriel Yellow,,Two Thin Coats,,Skulker,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,FFCE00
Games Workshop,Citadel,Tallarn Sand,,Games Workshop,Old Citadel,Desert Yellow 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C8855
Games Workshop,Citadel,Tallarn Sand,,Vallejo,Game Color,Desert Yellow,063,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C8855
Games Workshop,Citadel,Tallarn Sand,,Vallejo,Model Color,Dark Yellow,978,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C8855
Games Workshop,Citadel,Tallarn Sand,,Rackham,,Desert Yellow,WP1121,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C8855
Games Workshop,Citadel,Tallarn Sand,,Reaper,Master Series,Sahara Yellow,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C8855
Games Workshop,Citadel,Tallarn Sand,,Privateer Press,P3,Matt,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9C8855
Games Workshop,Citadel,Jokaero Orange,,Games Workshop,Old Citadel,Macharius Solar,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EE3823
Games Workshop,Citadel,Jokaero Orange,,Vallejo,Game Color,Orange 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EE3823
Games Workshop,Citadel,Jokaero Orange,,Vallejo,Model Color,Heavy Orange,152,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EE3823
Games Workshop,Citadel,Jokaero Orange,,Rackham,,Sunset,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EE3823
Games Workshop,Citadel,Jokaero Orange,,Reaper,Master Series,Orange,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EE3823
Games Workshop,Citadel,Jokaero Orange,,Privateer Press,P3,IV-17,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EE3823
Games Workshop,Citadel,Jokaero Orange,,Coat D'arms,,Phoenix Red,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EE3823
Games Workshop,Citadel,Jokaero Orange,,Army Painter,,,9005,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EE3823
Games Workshop,Citadel,Fire Dragon Bright,,Games Workshop,Old Citadel,Fiery Orange 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,FF8552
Games Workshop,Citadel,Fire Dragon Bright,,Vallejo,Game Color,Orange Fire,008,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,FF8552
Games Workshop,Citadel,Fire Dragon Bright,,Vallejo,Model Color,Light Orange,911,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,FF8552
Games Workshop,Citadel,Fire Dragon Bright,,Rackham,,Fire Orange,9006,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,FF8552
Games Workshop,Citadel,Fire Dragon Bright,,Reaper,Master Series,Flame Orange,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,FF8552
Games Workshop,Citadel,Fire Dragon Bright,,Privateer Press,P3,,105,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,FF8552
Games Workshop,Citadel,Fire Dragon Bright,,Coat D'arms,,Prison Jumpsuit (WP1211,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,FF8552
Games Workshop,Citadel,Fire Dragon Bright,,Army Painter,,Zombiecide),,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,FF8552
Games Workshop,Citadel,Fire Dragon Bright,,Scale75,,Orange Flare,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,FF8552
Games Workshop,Citadel,Troll Slayer,,Games Workshop,Old Citadel,Orange,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F46C2E
Games Workshop,Citadel,Troll Slayer,,Vallejo,Game Color,Blazing Orange 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F46C2E
Games Workshop,Citadel,Troll Slayer,,Vallejo,Model Color,Hot Orange,009,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F46C2E
Games Workshop,Citadel,Troll Slayer,,Rackham,,,37,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F46C2E
Games Workshop,Citadel,Troll Slayer,,Reaper,Master Series,Phoenix Red,9005,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F46C2E
Games Workshop,Citadel,Troll Slayer,,Privateer Press,P3,Burnt Orange,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F46C2E
Games Workshop,Citadel,Troll Slayer,,Coat D'arms,,,147,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F46C2E
Games Workshop,Citadel,Troll Slayer,,Army Painter,,Mythical Orange,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F46C2E
Games Workshop,Citadel,Troll Slayer,,Scale75,,,WP1442,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F46C2E
Games Workshop,Citadel,Troll Slayer,,Two Thin Coats,,Fanatic,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F46C2E
Games Workshop,Citadel,Mephiston Red,,Games Workshop,Old Citadel,Mechrite Red 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,991115
Games Workshop,Citadel,Mephiston Red,,Vallejo,Game Color,Heavy Red,141,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,991115
Games Workshop,Citadel,Mephiston Red,,Vallejo,Model Color,Red,926,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,991115
Games Workshop,Citadel,Mephiston Red,,Rackham,,IV-07,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,991115
Games Workshop,Citadel,Mephiston Red,,Reaper,Master Series,Clotted Red,9134,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,991115
Games Workshop,Citadel,Mephiston Red,,Privateer Press,P3,Vampire Red,WP1460,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,991115
Games Workshop,Citadel,Mephiston Red,,Coat D'arms,,Sanguine,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,991115
Games Workshop,Citadel,Mephiston Red,,Army Painter,,Scarlet,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,991115
Games Workshop,Citadel,Evil Sunz Scarlet,,Games Workshop,Old Citadel,Blood Red 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,C21920
Games Workshop,Citadel,Evil Sunz Scarlet,,Vallejo,Game Color,Bloody Red,010,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,C21920
Games Workshop,Citadel,Evil Sunz Scarlet,,Vallejo,Model Color,Vermillion,909,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,C21920
Games Workshop,Citadel,Evil Sunz Scarlet,,Rackham,,,36,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,C21920
Games Workshop,Citadel,Evil Sunz Scarlet,,Reaper,Master Series,Clear Red,9094,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,C21920
Games Workshop,Citadel,Evil Sunz Scarlet,,Privateer Press,P3,Blood Red,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,C21920
Games Workshop,Citadel,Evil Sunz Scarlet,,Coat D'arms,,,104,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,C21920
Games Workshop,Citadel,Evil Sunz Scarlet,,Army Painter,,Pure Red,WP1104,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,C21920
Games Workshop,Citadel,Evil Sunz Scarlet,,Scale75,,Antares Red,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,C21920
Games Workshop,Citadel,Evil Sunz Scarlet,,Two Thin Coats,,Demon Red,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,C21920
Games Workshop,Citadel,Wild Rider Red,,Games Workshop,Old Citadel,Racing Red,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EB2E28
Games Workshop,Citadel,Wild Rider Red,,Vallejo,Game Color,Mars Red,WP1436,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EB2E28
Games Workshop,Citadel,Wazdakka Red,,Games Workshop,Old Citadel,Red Gore 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,940008
Games Workshop,Citadel,Wazdakka Red,,Vallejo,Game Color,Gory Red,011,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,940008
Games Workshop,Citadel,Wazdakka Red,,Vallejo,Model Color,Cavalry Brown,982,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,940008
Games Workshop,Citadel,Wazdakka Red,,Rackham,,Carnage Red,9135,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,940008
Games Workshop,Citadel,Wazdakka Red,,Reaper,Master Series,Vampire Red,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,940008
Games Workshop,Citadel,Wazdakka Red,,Privateer Press,P3,,129,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,940008
Games Workshop,Citadel,Wazdakka Red,,Coat D'arms,,Dragon Red,WP1105,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,940008
Games Workshop,Citadel,Wazdakka Red,,Army Painter,,Indian,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,940008
Games Workshop,Citadel,Wazdakka Red,,Scale75,,Shadow,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,940008
Games Workshop,Citadel,Wazdakka Red,,Two Thin Coats,,Evil Eye Red,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,940008
Games Workshop,Citadel,Khorne Red,,Games Workshop,Old Citadel,Scab Red 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,6A0002
Games Workshop,Citadel,Khorne Red,,Vallejo,Game Color,Scarlett Red,012,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,6A0002
Games Workshop,Citadel,Khorne Red,,Vallejo,Model Color,Carmine Red,908,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,6A0002
Games Workshop,Citadel,Khorne Red,,Rackham,,Arcavia Red,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,6A0002
Games Workshop,Citadel,Khorne Red,,Reaper,Master Series,,35,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,6A0002
Games Workshop,Citadel,Khorne Red,,Privateer Press,P3,Deep Red,9002,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,6A0002
Games Workshop,Citadel,Khorne Red,,Coat D'arms,,Chaotic Red,WP1142,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,6A0002
